Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
862-17-9201,C,Mumbai,Normal,Female,Food and beverages,84.05,6,25.215,529.515,1/29/2019,10:48:00,Cash,504.3,4.761904762,25.215,7.7
769-55-3206,B,Mumbai,Normal,Female,Food and beverages,84.05,6,25.215,529.515,1/29/2019,10:48:00,Credit card,504.3,4.761904762,25.215,
411-77-0180,A,Mumbai,Normal,Male,Electronic accessories,72.2,7,25.27,530.67,3/26/2019,20:14:00,Cash,505.4,4.761904762,25.27,4.3
561-38-4926,A,Delhi,Member,Male,Electronic accessories,72.2,7,25.27,530.67,3/26/2019,20:14:00,Ewallet,505.4,4.761904762,25.27,4.3
601-14-9542,C,Mumbai,Normal,Male,Electronic accessories,72.2,7,25.27,530.67,3/26/2019,20:14:00,Cash,505.4,4.761904762,25.27,4.3
721-86-6247,A,Delhi,Normal,Male,Home and lifestyle,63.42,8,25.368,532.728,3/11/2019,12:55:00,Ewallet,507.36,4.761904762,25.368,7.4
227-78-1148,B,Mumbai,Normal,Male,Fashion accessories,72.84,7,25.494,535.374,2/15/2019,12:44:00,Cash,509.88,4.761904762,25.494,8.4
370-41-7321,B,Mumbai,Member,Male,Health and beauty,56.69,9,25.5105,535.7205,2/27/2019,17:24:00,Cash,510.21,4.761904762,25.5105,8.4
287-44-2643,C,Mumbai,Member,Male,Food and beverages,56.69,9,25.5105,535.7205,2/27/2019,17:24:00,Cash,510.21,4.761904762,25.5105,8.4
410-67-1709,A,Mumbai,Member,Female,Fashion accessories,63.88,8,25.552,536.592,1/20/2019,17:48:00,Cash,511.04,4.761904762,25.552,9.9
861-97-7222,C,Mumbai,Member,Male,Fashion accessories,63.88,8,25.552,536.592,1/20/2019,17:48:00,Cash,511.04,4.761904762,25.552,9.9
336-78-2147,C,Hyderabad,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,3/13/2019,19:52:00,Cash,511.28,4.761904762,25.564,4.6
306-44-1096,C,Hyderabad,Member,Male,Food and beverages,63.91,8,25.564,536.844,3/13/2019,19:52:00,Cash,511.28,4.761904762,25.564,4.6
268-33-6771,B,Mumbai,Normal,Male,Food and beverages,73.06,7,25.571,536.991,1/14/2019,19:06:00,Credit card,511.42,4.761904762,25.571,4.2
785-13-7708,B,Mumbai,Normal,Male,Food and beverages,73.06,7,25.571,536.991,1/14/2019,19:06:00,Credit card,511.42,4.761904762,25.571,4.2
196-01-2849,C,Hyderabad,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2/10/2019,13:56:00,Cash,513.66,4.761904762,25.683,9.5
826-55-4067,C,Hyderabad,Member,Female,Fashion accessories,73.38,7,25.683,539.343,02/10/19,13:56:00,Cash,513.66,4.761904762,25.683,9.5
309-40-4204,C,Hyderabad,Normal,Male,Sports and travel,73.98,7,25.893,543.753,03/02/19,16:42:00,Cash,517.86,4.761904762,25.893,4.1
408-26-9866,C,Hyderabad,Normal,Female,Sports and travel,73.98,7,25.893,543.753,3/2/2019,16:42:00,Cash,517.86,4.761904762,25.893,4.1
236-60-8334,C,Hyderabad,Normal,Male,Sports and travel,73.98,7,25.893,543.753,03/02/19,16:42:00,Cash,517.86,4.761904762,25.893,4.1
748-32-6969,C,Hyderabad,Normal,Male,Sports and travel,73.98,7,25.893,543.753,3/2/2019,16:42:00,Cash,517.86,4.761904762,25.893,4.1
241-72-9525,B,Mumbai,Normal,Male,Sports and travel,51.91,10,25.955,545.055,2/16/2019,12:21:00,Cash,519.1,4.761904762,25.955,8.2
157-13-5295,A,Delhi,Member,Male,Health and beauty,51.94,10,25.97,545.37,3/9/2019,18:24:00,Ewallet,519.4,4.761904762,25.97,6.5
404-91-5964,A,Mumbai,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2/4/2019,16:09:00,Cash,522.06,4.761904762,26.103,9
711-16-8269,A,Delhi,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2/4/2019,16:09:00,Credit card,522.06,4.761904762,26.103,9
921-13-7573,C,Mumbai,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2/4/2019,16:09:00,Cash,522.06,4.761904762,26.103,9
154-87-7367,C,Mumbai,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,3/15/2019,14:04:00,Cash,522.08,4.761904762,26.104,6.3
197-48-2543,A,Delhi,Member,Male,Sports and travel,52.26,10,26.13,548.73,3/9/2019,12:45:00,Credit card,522.6,4.761904762,26.13,6.2
308-47-4913,C,Delhi,Member,Female,Sports and travel,52.26,10,26.13,548.73,3/9/2019,12:45:00,Cash,522.6,4.761904762,26.13,6.2
765-24-6741,C,Delhi,Member,Female,Sports and travel,52.26,10,26.13,548.73,3/9/2019,12:45:00,Cash,522.6,4.761904762,26.13,6.2
645-44-1170,A,Delhi,Member,Male,Home and lifestyle,58.07,9,26.1315,548.7615,1/19/2019,20:07:00,Ewallet,522.63,4.761904762,26.1315,4.3
219-57-9379,A,Hyderabad,Member,Male,Home and lifestyle,58.07,9,26.1315,548.7615,1/19/2019,20:07:00,Ewallet,522.63,4.761904762,26.1315,
750-67-8428,A,Delhi,Normal,Male,Health and beauty,74.69,7,26.1415,548.9715,1/5/2019,13:08:00,Ewallet,522.83,4.761904762,26.1415,9.1
210-57-1719,C,Mumbai,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2/5/2019,12:34:00,Cash,524.16,4.761904762,26.208,9.7
508-53-8677,B,Mumbai,Member,Male,Electronic accessories,87.45,6,26.235,550.935,2/17/2019,14:40:00,Credit card,524.7,4.761904762,26.235,8.8
590-83-4591,B,Mumbai,Member,Male,Electronic accessories,87.45,6,26.235,550.935,2/17/2019,14:40:00,Credit card,524.7,4.761904762,26.235,8.8
358-88-9262,C,Hyderabad,Member,Female,Food and beverages,87.48,6,26.244,551.124,2/1/2019,18:43:00,Cash,524.88,4.761904762,26.244,5.1
915-48-5081,C,Mumbai,Member,Female,Food and beverages,87.48,6,26.244,551.124,02/01/19,18:43:00,Ewallet,524.88,4.761904762,26.244,5.1
572-23-3647,C,Hyderabad,Member,Female,Food and beverages,87.48,6,26.244,551.124,2/1/2019,18:43:00,Cash,524.88,4.761904762,26.244,5.1
236-55-8172,C,Hyderabad,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2/2/2019,20:29:00,Cash,527.76,4.761904762,26.388,8.4
541-08-3113,C,Hyderabad,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2/2/2019,20:29:00,Cash,527.76,4.761904762,26.388,8.4
256-46-9852,B,Mumbai,Normal,Male,Electronic accessories,52.79,10,26.395,554.295,2/25/2019,11:58:00,Ewallet,527.9,4.761904762,26.395,10
866-70-2814,B,Mumbai,Normal,Female,Food and beverages,52.79,10,26.395,554.295,2/25/2019,11:58:00,Cash,527.9,4.761904762,26.395,10
438-23-1242,B,Mumbai,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,1/24/2019,10:38:00,Cash,531.16,4.761904762,26.558,8.9
959-66-1974,B,Mumbai,Normal,Male,Food and beverages,75.88,7,26.558,557.718,1/24/2019,10:38:00,Ewallet,531.16,4.761904762,26.558,8.9
727-84-2049,C,Mumbai,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,1/24/2019,10:38:00,Cash,531.16,4.761904762,26.558,8.9
166-19-2553,A,Mumbai,Member,Male,Sports and travel,89.06,6,26.718,561.078,1/18/2019,17:26:00,Cash,534.36,4.761904762,26.718,9.9
466-27-6027,A,Delhi,Member,Male,Sports and travel,89.06,6,26.718,561.078,1/18/2019,17:26:00,Cash,534.36,4.761904762,26.718,9.9
873-95-4984,B,Mumbai,Normal,Female,Food and beverages,76.9,7,26.915,565.215,2/15/2019,20:21:00,Cash,538.3,4.761904762,26.915,7.7
847-39-2630,C,Hyderabad,Normal,Female,Food and beverages,90.24,6,27.072,568.512,1/27/2019,11:17:00,Cash,541.44,4.761904762,27.072,6.2
862-59-8517,C,Mumbai,Normal,Female,Food and beverages,90.24,6,27.072,568.512,1/27/2019,11:17:00,Cash,541.44,4.761904762,27.072,6.2
589-12-1926,B,Mumbai,Member,Female,Food and beverages,54.36,10,27.18,570.78,02/07/19,11:28:00,Credit card,543.6,4.761904762,27.18,6.1
827-44-5872,C,Mumbai,Member,Female,Food and beverages,54.36,10,27.18,570.78,2/7/2019,11:28:00,Credit card,543.6,4.761904762,27.18,6.1
413-69-1055,B,Mumbai,Member,Male,Electronic accessories,90.7,6,27.21,571.41,2/26/2019,10:52:00,Cash,544.2,4.761904762,27.21,5.3
466-61-5506,B,Mumbai,Member,Male,Electronic accessories,90.7,6,27.21,571.41,2/26/2019,10:52:00,Cash,544.2,4.761904762,27.21,5.3
540-92-9097,C,Mumbai,Member,Male,Electronic accessories,90.7,6,27.21,571.41,2/26/2019,10:52:00,Cash,544.2,4.761904762,27.21,5.3
192-58-4175,C,Hyderabad,Member,Male,Sports and travel,54.55,10,27.275,572.775,03/02/19,11:22:00,Credit card,545.5,4.761904762,27.275,7.1
878-30-2331,C,Mumbai,Member,Female,Food and beverages,54.55,10,27.275,572.775,3/2/2019,11:22:00,Credit card,545.5,4.761904762,27.275,7.1
207-14-9302,A,Delhi,Normal,Male,Electronic accessories,60.88,9,27.396,575.316,1/15/2019,17:17:00,Ewallet,547.92,4.761904762,27.396,4.7
272-65-1806,A,Delhi,Normal,Male,Electronic accessories,60.88,9,27.396,575.316,1/15/2019,17:17:00,Ewallet,547.92,4.761904762,27.396,4.7
275-56-8816,C,Hyderabad,Member,Female,Food and beverages,68.54,8,27.416,575.736,1/8/2019,15:57:00,Cash,548.32,4.761904762,27.416,8.5
663-86-9076,C,Hyderabad,Member,Male,Food and beverages,68.54,8,27.416,575.736,1/8/2019,15:57:00,Ewallet,548.32,4.761904762,27.416,8.5
811-25-8123,A,Hyderabad,Member,Female,Food and beverages,68.54,8,27.416,575.736,1/8/2019,15:57:00,Ewallet,548.32,4.761904762,27.416,8.5
763-63-9866,C,Hyderabad,Member,Male,Food and beverages,68.54,8,27.416,575.736,1/8/2019,15:57:00,Ewallet,548.32,4.761904762,27.416,
417-77-6510,A,Delhi,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,01/07/19,12:08:00,Cash,548.55,4.761904762,27.4275,6
541-48-8554,C,Delhi,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,1/7/2019,12:08:00,Credit card,548.55,4.761904762,27.4275,6
238-14-9317,C,Delhi,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,01/07/19,12:08:00,Cash,548.55,4.761904762,27.4275,6
433-08-7822,C,Hyderabad,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,1/5/2019,19:48:00,Cash,552.23,4.761904762,27.6115,7.5
838-25-8221,C,Hyderabad,Normal,Male,Health and beauty,78.89,7,27.6115,579.8415,1/5/2019,19:48:00,Cash,552.23,4.761904762,27.6115,7.5
802-70-5316,A,Delhi,Member,Male,Sports and travel,92.13,6,27.639,580.419,3/6/2019,20:34:00,Cash,552.78,4.761904762,27.639,8.3
660-29-7083,C,Mumbai,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,1/15/2019,15:01:00,Cash,558.7,4.761904762,27.935,5.8
897-10-3295,C,Mumbai,Normal,Male,Food and beverages,55.87,10,27.935,586.635,1/15/2019,15:01:00,Cash,558.7,4.761904762,27.935,5.8
937-20-8443,C,Hyderabad,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,1/15/2019,15:01:00,Cash,558.7,4.761904762,27.935,
227-51-5540,B,Mumbai,Normal,Male,Fashion accessories,79.86,7,27.951,586.971,01/10/19,10:33:00,Cash,559.02,4.761904762,27.951,5.5
241-11-2261,C,Mumbai,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,1/10/2019,10:33:00,Credit card,559.02,4.761904762,27.951,5.5
136-08-6195,A,Mumbai,Normal,Female,Home and lifestyle,69.96,8,27.984,587.664,2/15/2019,17:01:00,Credit card,559.68,4.761904762,27.984,6.4
423-57-2993,B,Mumbai,Normal,Male,Sports and travel,93.39,6,28.017,588.357,3/27/2019,19:18:00,Cash,560.34,4.761904762,28.017,10
663-97-4229,C,Mumbai,Normal,Male,Sports and travel,93.39,6,28.017,588.357,3/27/2019,19:18:00,Cash,560.34,4.761904762,28.017,10
472-56-8422,A,Delhi,Member,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,19:30:00,Ewallet,560.4,4.761904762,28.02,4.4
588-47-8641,A,Delhi,Member,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,19:30:00,Ewallet,560.4,4.761904762,28.02,4.4
299-46-1805,B,Mumbai,Member,Female,Sports and travel,93.72,6,28.116,590.436,1/15/2019,16:19:00,Cash,562.32,4.761904762,28.116,4.5
550-34-7354,A,Mumbai,Member,Female,Sports and travel,93.72,6,28.116,590.436,1/15/2019,16:19:00,Cash,562.32,4.761904762,28.116,4.5
386-27-7606,C,Mumbai,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,3/23/2019,15:59:00,Cash,568.4,4.761904762,28.42,8.1
698-10-5006,C,Mumbai,Member,Male,Home and lifestyle,81.2,7,28.42,596.82,3/23/2019,15:59:00,Cash,568.4,4.761904762,28.42,8.1
314-23-4520,C,Mumbai,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,1/15/2019,20:44:00,Cash,568.61,4.761904762,28.4305,9
677-92-0477,C,Mumbai,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,1/15/2019,20:44:00,Cash,568.61,4.761904762,28.4305,9
339-96-8318,C,Mumbai,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,3/1/2019,19:49:00,Cash,569.17,4.761904762,28.4585,6.3
713-41-8315,B,Mumbai,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,3/1/2019,19:49:00,Cash,569.17,4.761904762,28.4585,6.3
545-57-9357,C,Mumbai,Member,Male,Food and beverages,81.31,7,28.4585,597.6285,3/1/2019,19:49:00,Cash,569.17,4.761904762,28.4585,6.3
262-47-2794,B,Mumbai,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,3/6/2019,15:07:00,Credit card,574.88,4.761904762,28.744,6.2
278-79-8401,C,Hyderabad,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2/19/2019,11:33:00,Cash,575.12,4.761904762,28.756,5.5
886-77-9084,C,Mumbai,Normal,Male,Food and beverages,71.89,8,28.756,603.876,2/19/2019,11:33:00,Ewallet,575.12,4.761904762,28.756,5.5
369-85-9012,A,Hyderabad,Normal,Male,Food and beverages,71.89,8,28.756,603.876,2/19/2019,11:33:00,Ewallet,575.12,4.761904762,28.756,5.5
406-46-7107,A,Mumbai,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,1/11/2019,11:52:00,Cash,579.12,4.761904762,28.956,4.5
126-38-8809,C,Mumbai,Normal,Male,Home and lifestyle,96.52,6,28.956,608.076,1/11/2019,11:52:00,Cash,579.12,4.761904762,28.956,4.5
152-08-9985,B,Mumbai,Member,Male,Health and beauty,64.36,9,28.962,608.202,3/12/2019,12:09:00,Credit card,579.24,4.761904762,28.962,8.6
575-30-8091,A,Delhi,Normal,Male,Sports and travel,72.5,8,29,609,3/16/2019,19:25:00,Ewallet,580,4.761904762,29,9.2
131-15-8856,C,Hyderabad,Member,Female,Food and beverages,72.52,8,29.008,609.168,3/30/2019,19:26:00,Cash,580.16,4.761904762,29.008,4
963-36-8022,C,Mumbai,Member,Female,Food and beverages,72.52,8,29.008,609.168,3/30/2019,19:26:00,Credit card,580.16,4.761904762,29.008,4
731-59-7531,C,Mumbai,Member,Male,Health and beauty,72.57,8,29.028,609.588,3/30/2019,17:58:00,Cash,580.56,4.761904762,29.028,4.6
730-50-9884,C,Hyderabad,Normal,Male,Sports and travel,83.06,7,29.071,610.491,3/5/2019,14:31:00,Ewallet,581.42,4.761904762,29.071,4
887-42-0517,C,Mumbai,Normal,Female,Food and beverages,83.14,7,29.099,611.079,1/10/2019,10:31:00,Cash,581.98,4.761904762,29.099,6.6
902-29-7121,C,Mumbai,Normal,Male,Food and beverages,83.14,7,29.099,611.079,1/10/2019,10:31:00,Credit card,581.98,4.761904762,29.099,6.6
109-28-2512,B,Mumbai,Member,Male,Fashion accessories,97.61,6,29.283,614.943,1/7/2019,15:01:00,Ewallet,585.66,4.761904762,29.283,9.9
137-63-5492,C,Mumbai,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,14:26:00,Ewallet,587.6,4.761904762,29.38,9
841-43-7329,C,Hyderabad,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,14:26:00,Ewallet,587.6,4.761904762,29.38,9
648-94-3045,C,Hyderabad,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2/7/2019,14:27:00,Ewallet,589.5,4.761904762,29.475,8.1
263-71-4046,C,Hyderabad,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2/7/2019,14:27:00,Ewallet,589.5,4.761904762,29.475,
189-30-1968,A,Delhi,Member,Male,Food and beverages,98.53,6,29.559,620.739,1/23/2019,11:22:00,Credit card,591.18,4.761904762,29.559,4
828-46-6863,C,Delhi,Member,Male,Food and beverages,98.53,6,29.559,620.739,1/23/2019,11:22:00,Cash,591.18,4.761904762,29.559,4
471-67-8863,A,Delhi,Normal,Male,Fashion accessories,65.74,9,29.583,621.243,01/01/19,13:55:00,Cash,591.66,4.761904762,29.583,7.7
651-88-7328,C,Delhi,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,1/1/2019,13:55:00,Cash,591.66,4.761904762,29.583,7.7
369-77-6205,C,Hyderabad,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,1/1/2019,13:55:00,Cash,591.66,4.761904762,29.583,
125-45-2293,A,Mumbai,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,1/19/2019,13:11:00,Cash,594.6,4.761904762,29.73,4.2
870-72-4431,C,Mumbai,Normal,Male,Food and beverages,99.19,6,29.757,624.897,1/21/2019,14:42:00,Credit card,595.14,4.761904762,29.757,5.5
223-94-7654,C,Hyderabad,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,3/14/2019,11:07:00,Cash,596.1,4.761904762,29.805,5.3
379-17-6588,C,Hyderabad,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,3/14/2019,11:07:00,Cash,596.1,4.761904762,29.805,5.3
301-15-7874,C,Hyderabad,Normal,Male,Food and beverages,59.61,10,29.805,625.905,3/14/2019,11:07:00,Cash,596.1,4.761904762,29.805,5.3
699-14-3026,C,Hyderabad,Normal,Male,Electronic accessories,85.39,7,29.8865,627.6165,3/25/2019,18:30:00,Ewallet,597.73,4.761904762,29.8865,4.1
896-83-2452,C,Mumbai,Normal,Male,Food and beverages,85.39,7,29.8865,627.6165,3/25/2019,18:30:00,Ewallet,597.73,4.761904762,29.8865,4.1
477-24-6490,B,Mumbai,Normal,Male,Health and beauty,99.71,6,29.913,628.173,2/26/2019,16:52:00,Ewallet,598.26,4.761904762,29.913,7.9
667-92-0055,A,Mumbai,Normal,Male,Health and beauty,99.83,6,29.949,628.929,3/4/2019,15:02:00,Ewallet,598.98,4.761904762,29.949,8.5
690-17-9301,A,Hyderabad,Normal,Male,Health and beauty,99.83,6,29.949,628.929,3/4/2019,15:02:00,Ewallet,598.98,4.761904762,29.949,
725-54-0677,C,Mumbai,Member,Male,Health and beauty,85.6,7,29.96,629.16,3/2/2019,13:50:00,Cash,599.2,4.761904762,29.96,5.3
641-62-7288,B,Mumbai,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,3/24/2019,13:33:00,Cash,599.52,4.761904762,29.976,7.1
286-66-3647,B,Hyderabad,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,3/24/2019,13:33:00,Cash,599.52,4.761904762,29.976,
658-77-9433,C,Hyderabad,Member,Male,Electronic accessories,66.65,9,29.9925,629.8425,1/4/2019,18:19:00,Credit card,599.85,4.761904762,29.9925,9.7
672-51-8681,C,Hyderabad,Member,Male,Electronic accessories,66.65,9,29.9925,629.8425,1/4/2019,18:19:00,Credit card,599.85,4.761904762,29.9925,9.7
428-32-3001,C,Hyderabad,Member,Male,Electronic accessories,66.65,9,29.9925,629.8425,1/4/2019,18:19:00,Credit card,599.85,4.761904762,29.9925,
539-47-2192,C,Hyderabad,Member,Male,Electronic accessories,66.65,9,29.9925,629.8425,1/4/2019,18:19:00,Credit card,599.85,4.761904762,29.9925,
759-98-4285,C,Mumbai,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2/27/2019,19:01:00,Credit card,601.09,4.761904762,30.0545,8
430-53-4718,B,Mumbai,Member,Male,Health and beauty,75.37,8,30.148,633.108,1/28/2019,15:46:00,Cash,602.96,4.761904762,30.148,8.4
863-94-5864,C,Mumbai,Member,Male,Health and beauty,75.37,8,30.148,633.108,1/28/2019,15:46:00,Cash,602.96,4.761904762,30.148,8.4
305-18-3552,C,Mumbai,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2/12/2019,16:19:00,Cash,603.8,4.761904762,30.19,6
129-95-8369,A,Mumbai,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2/12/2019,16:19:00,Cash,603.8,4.761904762,30.19,6
373-73-7910,A,Delhi,Normal,Male,Sports and travel,86.31,7,30.2085,634.3785,2/8/2019,10:37:00,Cash,604.17,4.761904762,30.2085,5.3
462-47-4986,C,Delhi,Normal,Male,Food and beverages,86.31,7,30.2085,634.3785,2/8/2019,10:37:00,Cash,604.17,4.761904762,30.2085,5.3
632-32-4574,C,Mumbai,Normal,Male,Sports and travel,75.92,8,30.368,637.728,3/20/2019,14:14:00,Cash,607.36,4.761904762,30.368,5.5
652-77-2229,B,Mumbai,Normal,Male,Sports and travel,75.92,8,30.368,637.728,3/20/2019,14:14:00,Cash,607.36,4.761904762,30.368,5.5
220-16-5417,C,Hyderabad,Normal,Male,Sports and travel,75.92,8,30.368,637.728,3/20/2019,14:14:00,Cash,607.36,4.761904762,30.368,
542-52-8115,B,Hyderabad,Normal,Male,Sports and travel,75.92,8,30.368,637.728,3/20/2019,14:14:00,Cash,607.36,4.761904762,30.368,
452-04-8808,B,Mumbai,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,1/26/2019,15:17:00,Cash,609.56,4.761904762,30.478,5.5
841-56-1032,B,Mumbai,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,1/26/2019,15:17:00,Cash,609.56,4.761904762,30.478,5.5
738-85-6421,C,Mumbai,Normal,Male,Food and beverages,87.08,7,30.478,640.038,1/26/2019,15:17:00,Cash,609.56,4.761904762,30.478,5.5
774-76-3895,C,Mumbai,Normal,Male,Food and beverages,87.08,7,30.478,640.038,1/26/2019,15:17:00,Cash,609.56,4.761904762,30.478,5.5
849-09-3807,A,Delhi,Member,Female,Food and beverages,88.34,7,30.919,649.299,2/18/2019,13:28:00,Cash,618.38,4.761904762,30.919,6.6
796-12-2025,C,Hyderabad,Normal,Male,Fashion accessories,62.12,10,31.06,652.26,2/11/2019,16:19:00,Cash,621.2,4.761904762,31.06,5.9
189-55-2313,C,Mumbai,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33:00,Cash,621.8,4.761904762,31.09,6
836-82-5858,B,Mumbai,Member,Male,Health and beauty,69.37,9,31.2165,655.5465,1/26/2019,19:14:00,Ewallet,624.33,4.761904762,31.2165,4
611-88-3312,A,Delhi,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2/19/2019,19:38:00,Credit card,626.22,4.761904762,31.311,7.8
868-06-0466,C,Mumbai,Member,Male,Food and beverages,69.58,9,31.311,657.531,2/19/2019,19:38:00,Credit card,626.22,4.761904762,31.311,7.8
690-46-7844,A,Delhi,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2/19/2019,19:38:00,Credit card,626.22,4.761904762,31.311,
394-55-6384,C,Hyderabad,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,1/25/2019,13:38:00,Cash,631.71,4.761904762,31.5855,6.7
913-35-2841,C,Mumbai,Member,Male,Food and beverages,70.19,9,31.5855,663.2955,1/25/2019,13:38:00,Cash,631.71,4.761904762,31.5855,6.7
300-50-8722,C,Hyderabad,Member,Male,Sports and travel,70.19,9,31.5855,663.2955,1/25/2019,13:38:00,Cash,631.71,4.761904762,31.5855,6.7
347-72-6115,C,Mumbai,Member,Female,Sports and travel,90.74,7,31.759,666.939,1/16/2019,18:03:00,Cash,635.18,4.761904762,31.759,6.2
643-95-5552,B,Mumbai,Member,Male,Sports and travel,90.74,7,31.759,666.939,1/16/2019,18:03:00,Credit card,635.18,4.761904762,31.759,6.2
457-50-1412,C,Mumbai,Member,Female,Food and beverages,90.74,7,31.759,666.939,1/16/2019,18:03:00,Cash,635.18,4.761904762,31.759,6.2
378-32-4548,B,Hyderabad,Member,Male,Sports and travel,90.74,7,31.759,666.939,1/16/2019,18:03:00,Credit card,635.18,4.761904762,31.759,
648-83-1321,C,Delhi,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,17:59:00,Cash,635.6,4.761904762,31.78,4.3
655-88-8719,C,Hyderabad,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,17:59:00,Cash,635.6,4.761904762,31.78,
326-78-5178,C,Hyderabad,Member,Male,Food and beverages,91.4,7,31.99,671.79,2/3/2019,10:19:00,Cash,639.8,4.761904762,31.99,9.5
333-77-1425,C,Hyderabad,Member,Male,Food and beverages,91.4,7,31.99,671.79,2/3/2019,10:19:00,Cash,639.8,4.761904762,31.99,9.5
476-27-1395,C,Hyderabad,Member,Male,Food and beverages,91.4,7,31.99,671.79,2/3/2019,10:19:00,Cash,639.8,4.761904762,31.99,9.5
601-87-6719,C,Hyderabad,Member,Male,Food and beverages,91.4,7,31.99,671.79,2/3/2019,10:19:00,Cash,639.8,4.761904762,31.99,9.5
149-61-1929,C,Delhi,Normal,Male,Sports and travel,64.19,10,32.095,673.995,1/19/2019,14:08:00,Cash,641.9,4.761904762,32.095,6.7
226-80-2032,A,Delhi,Normal,Male,Sports and travel,64.19,10,32.095,673.995,1/19/2019,14:08:00,Credit card,641.9,4.761904762,32.095,6.7
612-36-5536,A,Mumbai,Member,Male,Food and beverages,80.96,8,32.384,680.064,2/17/2019,11:12:00,Credit card,647.68,4.761904762,32.384,7.4
784-43-5569,A,Delhi,Member,Male,Food and beverages,80.96,8,32.384,680.064,2/17/2019,11:12:00,Credit card,647.68,4.761904762,32.384,7.4
121-45-3617,A,Mumbai,Member,Male,Food and beverages,80.96,8,32.384,680.064,2/17/2019,11:12:00,Credit card,647.68,4.761904762,32.384,
400-89-4171,C,Hyderabad,Normal,Male,Sports and travel,80.97,8,32.388,680.148,1/28/2019,13:05:00,Cash,647.76,4.761904762,32.388,9.3
802-38-1417,C,Hyderabad,Normal,Male,Sports and travel,80.97,8,32.388,680.148,1/28/2019,13:05:00,Cash,647.76,4.761904762,32.388,9.3
263-12-5321,A,Mumbai,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2/27/2019,12:52:00,Credit card,648.2,4.761904762,32.41,9.3
832-13-3888,A,Delhi,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2/27/2019,12:52:00,Credit card,648.2,4.761904762,32.41,9.3
222-42-0244,B,Mumbai,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,1/28/2019,13:53:00,Cash,648.99,4.761904762,32.4495,7.7
124-72-9102,C,Hyderabad,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/2019,18:27:00,Cash,649.5,4.761904762,32.475,5.2
538-22-0304,C,Mumbai,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/2019,18:27:00,Cash,649.5,4.761904762,32.475,5.2
